filename,type,offset,compressedSize,uncompressedSize,method,zlib,7zip
AndroidManifest.xml,xml,0,61816,460752,8,0,0
HMSCore-availableupdate.properties,properties,61865,46,46,0,0,0
HMSCore-base.properties,properties,61982,35,35,0,0,0
HMSCore-device.properties,properties,62079,37,37,0,0,0
HMSCore-hatool.properties,properties,62177,37,37,0,0,0
HMSCore-log.properties,properties,62269,34,34,0,0,0
HMSCore-stats.properties,properties,62362,36,36,0,0,0
HMSCore-ui.properties,properties,62452,33,33,0,0,0
android.arch.core_runtime.version,version,62545,6,6,0,0,0
android.arch.lifecycle_livedata-core.version,version,62630,6,6,0,0,0
android.arch.lifecycle_livedata.version,version,62726,6,6,0,0,0
android.arch.lifecycle_runtime.version,version,62810,6,6,0,0,0
android.arch.lifecycle_viewmodel.version,version,62902,6,6,0,0,0
android.arch.persistence.room_runtime.version,version,62994,6,6,0,0,0
android.arch.persistence_db-framework.version,version,63090,6,6,0,0,0
android.arch.persistence_db.version,version,63186,6,6,0,0,0
android.support.design_material.version,version,63266,12,12,0,0,0
androidx.appcompat_appcompat.version,version,63356,6,6,0,0,0
androidx.asynclayoutinflater_asynclayoutinflater.version,version,63446,6,6,0,0,0
androidx.cardview_cardview.version,version,63554,6,6,0,0,0
androidx.coordinatorlayout_coordinatorlayout.version,version,63642,6,6,0,0,0
androidx.core_core.version,version,63746,6,6,0,0,0
androidx.cursoradapter_cursoradapter.version,version,63826,6,6,0,0,0
androidx.customview_customview.version,version,63922,6,6,0,0,0
androidx.documentfile_documentfile.version,version,64014,6,6,0,0,0
androidx.drawerlayout_drawerlayout.version,version,64110,6,6,0,0,0
androidx.fragment_fragment.version,version,64206,6,6,0,0,0
androidx.gridlayout_gridlayout.version,version,64294,6,6,0,0,0
androidx.interpolator_interpolator.version,version,64386,6,6,0,0,0
androidx.legacy_legacy-support-core-ui.version,version,64482,6,6,0,0,0
androidx.legacy_legacy-support-core-utils.version,version,64582,6,6,0,0,0
androidx.legacy_legacy-support-v4.version,version,64682,6,6,0,0,0
androidx.loader_loader.version,version,64774,6,6,0,0,0
androidx.localbroadcastmanager_localbroadcastmanager.version,version,64858,6,6,0,0,0
androidx.media_media.version,version,64970,6,6,0,0,0
androidx.palette_palette.version,version,65050,6,6,0,0,0
androidx.percentlayout_percentlayout.version,version,65134,6,6,0,0,0
androidx.print_print.version,version,65230,6,6,0,0,0
androidx.recyclerview_recyclerview.version,version,65310,6,6,0,0,0
androidx.slidingpanelayout_slidingpanelayout.version,version,65406,6,6,0,0,0
androidx.swiperefreshlayout_swiperefreshlayout.version,version,65510,6,6,0,0,0
androidx.transition_transition.version,version,65618,6,6,0,0,0
androidx.vectordrawable_vectordrawable-animated.version,version,65710,6,6,0,0,0
androidx.vectordrawable_vectordrawable.version,version,65810,6,6,0,0,0
androidx.versionedparcelable_versionedparcelable.version,version,65910,6,6,0,0,0
androidx.viewpager_viewpager.version,version,66018,6,6,0,0,0
com.alibaba.ariver_ariver-build_version.properties,properties,66106,100,111,8,0,1
com.alibaba.ariver_commonability-build_version.properties,properties,66295,101,111,8,1,0
com.alipay.android.inside_triveradapter-build_version.properties,properties,66492,102,111,8,0,1
com.alipay.android.phone.fulllinktracker_fulllinktracker-build_version.properties,properties,66697,96,108,8,0,1
com.alipay.android.phone.mobilecommon_adaptermap-build_version.properties,properties,66913,90,101,8,0,1
com.alipay.android.phone.mobilecommon_lbs-build_version.properties,properties,67115,96,108,8,0,1
com.alipay.android.phone.mobilecommon_map-build_version.properties,properties,67316,89,101,8,0,1
com.alipay.android.phone.mobilecommon_multimedia-build_version.properties,properties,67510,91,102,8,0,1
com.alipay.android.phone.mobilecommon_multimediabiz-build_version.properties,properties,67713,91,102,8,0,1
com.alipay.android.phone.mobilecommon_multimediaext-build_version.properties,properties,67919,135,165,8,0,1
com.alipay.android.phone.mobilesdk_apm-build_version.properties,properties,68169,97,108,8,0,1
com.alipay.android.phone.mobilesdk_aspect-build_version.properties,properties,68368,94,108,8,0,1
com.alipay.android.phone.mobilesdk_clipboard-build_version.properties,properties,68567,96,108,8,0,1
com.alipay.android.phone.mobilesdk_common-build_version.properties,properties,68771,103,110,8,0,1
com.alipay.android.phone.mobilesdk_commonbizservice-build_version.properties,properties,68979,89,101,8,0,1
com.alipay.android.phone.mobilesdk_commonservice-build_version.properties,properties,69183,103,111,8,0,1
com.alipay.android.phone.mobilesdk_forerunner-build_version.properties,properties,69398,89,101,8,0,1
com.alipay.android.phone.mobilesdk_framework-build_version.properties,properties,69596,103,111,8,0,1
com.alipay.android.phone.mobilesdk_liteprocess-build_version.properties,properties,69807,100,111,8,1,0
com.alipay.android.phone.mobilesdk_logging-build_version.properties,properties,70017,94,108,8,0,1
com.alipay.android.phone.mobilesdk_monitor-build_version.properties,properties,70217,95,108,8,0,1
com.alipay.android.phone.mobilesdk_permission-build_version.properties,properties,70418,90,101,8,0,1
