filename,type,offset,compressedSize,uncompressedSize,method,zlib,7zip
AndroidManifest.xml,xml,0,61494,458424,8,0,0
HMSCore-availableupdate.properties,properties,61543,46,46,0,0,0
HMSCore-base.properties,properties,61662,35,35,0,0,0
HMSCore-device.properties,properties,61759,37,37,0,0,0
HMSCore-hatool.properties,properties,61857,37,37,0,0,0
HMSCore-log.properties,properties,61949,34,34,0,0,0
HMSCore-stats.properties,properties,62042,36,36,0,0,0
HMSCore-ui.properties,properties,62132,33,33,0,0,0
android.arch.core_runtime.version,version,62225,6,6,0,0,0
android.arch.lifecycle_livedata-core.version,version,62310,6,6,0,0,0
android.arch.lifecycle_livedata.version,version,62406,6,6,0,0,0
android.arch.lifecycle_runtime.version,version,62490,6,6,0,0,0
android.arch.lifecycle_viewmodel.version,version,62582,6,6,0,0,0
android.arch.persistence.room_runtime.version,version,62674,6,6,0,0,0
android.arch.persistence_db-framework.version,version,62770,6,6,0,0,0
android.arch.persistence_db.version,version,62866,6,6,0,0,0
android.support.design_material.version,version,62946,12,12,0,0,0
androidx.appcompat_appcompat.version,version,63036,6,6,0,0,0
androidx.asynclayoutinflater_asynclayoutinflater.version,version,63126,6,6,0,0,0
androidx.cardview_cardview.version,version,63234,6,6,0,0,0
androidx.coordinatorlayout_coordinatorlayout.version,version,63322,6,6,0,0,0
androidx.core_core.version,version,63426,6,6,0,0,0
androidx.cursoradapter_cursoradapter.version,version,63506,6,6,0,0,0
androidx.customview_customview.version,version,63602,6,6,0,0,0
androidx.documentfile_documentfile.version,version,63694,6,6,0,0,0
androidx.drawerlayout_drawerlayout.version,version,63790,6,6,0,0,0
androidx.fragment_fragment.version,version,63886,6,6,0,0,0
androidx.gridlayout_gridlayout.version,version,63974,6,6,0,0,0
androidx.interpolator_interpolator.version,version,64066,6,6,0,0,0
androidx.legacy_legacy-support-core-ui.version,version,64162,6,6,0,0,0
androidx.legacy_legacy-support-core-utils.version,version,64262,6,6,0,0,0
androidx.legacy_legacy-support-v4.version,version,64362,6,6,0,0,0
androidx.loader_loader.version,version,64454,6,6,0,0,0
androidx.localbroadcastmanager_localbroadcastmanager.version,version,64538,6,6,0,0,0
androidx.media_media.version,version,64650,6,6,0,0,0
androidx.palette_palette.version,version,64730,6,6,0,0,0
androidx.percentlayout_percentlayout.version,version,64814,6,6,0,0,0
androidx.print_print.version,version,64910,6,6,0,0,0
androidx.recyclerview_recyclerview.version,version,64990,6,6,0,0,0
androidx.slidingpanelayout_slidingpanelayout.version,version,65086,6,6,0,0,0
androidx.swiperefreshlayout_swiperefreshlayout.version,version,65190,6,6,0,0,0
androidx.transition_transition.version,version,65298,6,6,0,0,0
androidx.vectordrawable_vectordrawable-animated.version,version,65390,6,6,0,0,0
androidx.vectordrawable_vectordrawable.version,version,65490,6,6,0,0,0
androidx.versionedparcelable_versionedparcelable.version,version,65590,6,6,0,0,0
androidx.viewpager_viewpager.version,version,65698,6,6,0,0,0
com.alibaba.ariver_ariver-build_version.properties,properties,65786,100,111,8,0,1
com.alibaba.ariver_commonability-build_version.properties,properties,65975,101,111,8,1,0
com.alipay.android.inside_triveradapter-build_version.properties,properties,66172,102,111,8,0,1
com.alipay.android.phone.fulllinktracker_fulllinktracker-build_version.properties,properties,66377,96,108,8,0,1
com.alipay.android.phone.mobilecommon_adaptermap-build_version.properties,properties,66593,90,101,8,0,1
com.alipay.android.phone.mobilecommon_lbs-build_version.properties,properties,66795,96,108,8,0,1
com.alipay.android.phone.mobilecommon_map-build_version.properties,properties,66996,89,101,8,0,1
com.alipay.android.phone.mobilecommon_multimedia-build_version.properties,properties,67190,91,102,8,0,1
com.alipay.android.phone.mobilecommon_multimediabiz-build_version.properties,properties,67393,91,102,8,0,1
